area,item,year,hg/ha_yield,average_rainfall,presticides_tonnes,avg_temp
Papua New Guinea,"Rice, paddy",1996,17914,3142,105,25.41
Papua New Guinea,Sorghum,1996,27778,3142,105,25.41
Papua New Guinea,Sweet potatoes,1996,45000,3142,105,25.41
Papua New Guinea,Yams,1996,175000,3142,105,25.41
Papua New Guinea,Cassava,1997,106667,3142,105,24.86
Papua New Guinea,Maize,1997,60000,3142,105,24.86
Papua New Guinea,Potatoes,1997,35000,3142,105,24.86
Papua New Guinea,"Rice, paddy",1997,17143,3142,105,24.86
Papua New Guinea,Sorghum,1997,30000,3142,105,24.86
Papua New Guinea,Sweet potatoes,1997,46000,3142,105,24.86
Papua New Guinea,Yams,1997,175095,3142,105,24.86
Papua New Guinea,Cassava,1998,106667,3142,105,26.05
Papua New Guinea,Maize,1998,55543,3142,105,26.05
Papua New Guinea,Potatoes,1998,41667,3142,105,26.05
Papua New Guinea,"Rice, paddy",1998,18270,3142,105,26.05
Papua New Guinea,Sorghum,1998,29748,3142,105,26.05
Papua New Guinea,Sweet potatoes,1998,46000,3142,105,26.05
Papua New Guinea,Yams,1998,175385,3142,105,26.05
Papua New Guinea,Cassava,1999,109091,3142,105,25.38
Papua New Guinea,Maize,1999,54167,3142,105,25.38
Papua New Guinea,Potatoes,1999,42857,3142,105,25.38
Papua New Guinea,"Rice, paddy",1999,18583,3142,105,25.38
Papua New Guinea,Sorghum,1999,30909,3142,105,25.38
Papua New Guinea,Sweet potatoes,1999,47059,3142,105,25.38
Papua New Guinea,Yams,1999,175187,3142,105,25.38
Papua New Guinea,Cassava,2000,109091,3142,105,25.4
Papua New Guinea,Maize,2000,55385,3142,105,25.4
Papua New Guinea,Potatoes,2000,46667,3142,105,25.4
Papua New Guinea,"Rice, paddy",2000,18910,3142,105,25.4
Papua New Guinea,Sorghum,2000,30023,3142,105,25.4
Papua New Guinea,Sweet potatoes,2000,47059,3142,105,25.4
Papua New Guinea,Yams,2000,175000,3142,105,25.4
Papua New Guinea,Cassava,2001,104167,3142,105,25.43
Papua New Guinea,Maize,2001,59286,3142,105,25.43
Papua New Guinea,Potatoes,2001,45364,3142,105,25.43
Papua New Guinea,"Rice, paddy",2001,20000,3142,105,25.43
Papua New Guinea,Sorghum,2001,29167,3142,105,25.43
Papua New Guinea,Sweet potatoes,2001,48039,3142,105,25.43
Papua New Guinea,Yams,2001,173333,3142,105,25.43
Papua New Guinea,Cassava,2002,104167,3142,105,25.48
Papua New Guinea,Maize,2002,52970,3142,105,25.48
Papua New Guinea,Potatoes,2002,45134,3142,105,25.48
Papua New Guinea,"Rice, paddy",2002,19276,3142,105,25.48
Papua New Guinea,Sorghum,2002,29997,3142,105,25.48
Papua New Guinea,Sweet potatoes,2002,47573,3142,105,25.48
Papua New Guinea,Yams,2002,175000,3142,105,25.48
Papua New Guinea,Cassava,2004,100000,3142,105,25.23
Papua New Guinea,Maize,2004,46154,3142,105,25.23
Papua New Guinea,Potatoes,2004,45189,3142,105,25.23
Papua New Guinea,"Rice, paddy",2004,19266,3142,105,25.23
Papua New Guinea,Sorghum,2004,31398,3142,105,25.23
Papua New Guinea,Sweet potatoes,2004,50000,3142,105,25.23
Papua New Guinea,Yams,2004,168433,3142,105,25.23
Papua New Guinea,Cassava,2005,100000,3142,105,25.51
Papua New Guinea,Maize,2005,46667,3142,105,25.51
Papua New Guinea,Potatoes,2005,45000,3142,105,25.51
Papua New Guinea,"Rice, paddy",2005,19409,3142,105,25.51
Papua New Guinea,Sorghum,2005,32218,3142,105,25.51
Papua New Guinea,Sweet potatoes,2005,49514,3142,105,25.51
Papua New Guinea,Yams,2005,165714,3142,105,25.51
Papua New Guinea,Cassava,2006,100000,3142,105,25.04
Papua New Guinea,Maize,2006,45000,3142,105,25.04
Papua New Guinea,Potatoes,2006,46014,3142,105,25.04
Papua New Guinea,"Rice, paddy",2006,19552,3142,105,25.04
Papua New Guinea,Sorghum,2006,33136,3142,105,25.04
Papua New Guinea,Sweet potatoes,2006,50000,3142,105,25.04
Papua New Guinea,Yams,2006,165000,3142,105,25.04
Papua New Guinea,Cassava,2007,100000,3142,105,25.2
Papua New Guinea,Maize,2007,47059,3142,105,25.2
Papua New Guinea,Potatoes,2007,45000,3142,105,25.2
Papua New Guinea,"Rice, paddy",2007,19694,3142,105,25.2
Papua New Guinea,Sorghum,2007,34193,3142,105,25.2
Papua New Guinea,Sweet potatoes,2007,50435,3142,105,25.2
Papua New Guinea,Yams,2007,167568,3142,105,25.2
Papua New Guinea,Cassava,2008,100000,3142,105,25.17
Papua New Guinea,Maize,2008,45455,3142,105,25.17
Papua New Guinea,Potatoes,2008,44545,3142,105,25.17
Papua New Guinea,"Rice, paddy",2008,19837,3142,105,25.17
Papua New Guinea,Sorghum,2008,35000,3142,105,25.17
Papua New Guinea,Sweet potatoes,2008,50000,3142,105,25.17
Papua New Guinea,Yams,2008,165263,3142,105,25.17
Papua New Guinea,Cassava,2009,100000,3142,105,25.08
Papua New Guinea,Maize,2009,47718,3142,105,25.08
Papua New Guinea,Potatoes,2009,47512,3142,105,25.08
Papua New Guinea,"Rice, paddy",2009,19979,3142,105,25.08
Papua New Guinea,Sorghum,2009,38182,3142,105,25.08
Papua New Guinea,Sweet potatoes,2009,49583,3142,105,25.08
Papua New Guinea,Yams,2009,165128,3142,105,25.08
Papua New Guinea,Cassava,2010,99665,3142,105,25.74
Papua New Guinea,Maize,2010,50000,3142,105,25.74
Papua New Guinea,Potatoes,2010,48585,3142,105,25.74
Papua New Guinea,"Rice, paddy",2010,20122,3142,105,25.74
Papua New Guinea,Sorghum,2010,38584,3142,105,25.74
Papua New Guinea,Sweet potatoes,2010,49994,3142,105,25.74
Papua New Guinea,Yams,2010,171053,3142,105,25.74
Papua New Guinea,Cassava,2011,99179,3142,105,25.17
Papua New Guinea,Maize,2011,57778,3142,105,25.17
Papua New Guinea,Potatoes,2011,50272,3142,105,25.17
Papua New Guinea,"Rice, paddy",2011,20264,3142,105,25.17
Papua New Guinea,Sorghum,2011,37895,3142,105,25.17
Papua New Guinea,Sweet potatoes,2011,50469,3142,105,25.17
Papua New Guinea,Yams,2011,174359,3142,105,25.17
Papua New Guinea,Cassava,2012,98926,3142,105,25.14
Papua New Guinea,Maize,2012,47619,3142,105,25.14
Papua New Guinea,Potatoes,2012,52632,3142,105,25.14
Papua New Guinea,"Rice, paddy",2012,20407,3142,105,25.14
Papua New Guinea,Sorghum,2012,38338,3142,105,25.14
Papua New Guinea,Sweet potatoes,2012,50681,3142,105,25.14
Papua New Guinea,Yams,2012,172500,3142,105,25.14
Papua New Guinea,Cassava,2013,98663,3142,105,25.44
Papua New Guinea,Maize,2013,54545,3142,105,25.44
Papua New Guinea,Potatoes,2013,61538,3142,105,25.44
Papua New Guinea,"Rice, paddy",2013,20549,3142,105,25.44
Papua New Guinea,Sorghum,2013,39020,3142,105,25.44
Papua New Guinea,Sweet potatoes,2013,50887,3142,105,25.44
Papua New Guinea,Yams,2013,175000,3142,105,25.44
Peru,Cassava,1990,93413,1738,3134,16.84
Peru,Maize,1990,19532,1738,3134,16.84
Peru,Plantains and others,1990,121397,1738,3134,16.84
Peru,Potatoes,1990,78805,1738,3134,16.84
Peru,"Rice, paddy",1990,52290,1738,3134,16.84
Peru,Sorghum,1990,27036,1738,3134,16.84
Peru,Soybeans,1990,20998,1738,3134,16.84
Peru,Sweet potatoes,1990,159470,1738,3134,16.84
Peru,Wheat,1990,10847,1738,3134,16.84
Peru,Cassava,1991,110170,1738,3134,17.15
Peru,Maize,1991,19213,1738,3134,17.15
Peru,Plantains and others,1991,129679,1738,3134,17.15
Peru,Potatoes,1991,79465,1738,3134,17.15
Peru,"Rice, paddy",1991,51416,1738,3134,17.15
Peru,Sorghum,1991,30554,1738,3134,17.15
Peru,Soybeans,1991,16875,1738,3134,17.15
Peru,Sweet potatoes,1991,145947,1738,3134,17.15
Peru,Wheat,1991,8553,1738,3134,17.15
Peru,Cassava,1992,104847,1738,3134,17.96
Peru,Maize,1992,18858,1738,3134,17.96
Peru,Plantains and others,1992,105298,1738,3134,17.96
Peru,Potatoes,1992,74276,1738,3134,17.96
Peru,"Rice, paddy",1992,49812,1738,3134,17.96
Peru,Sorghum,1992,25526,1738,3134,17.96
Peru,Soybeans,1992,13275,1738,3134,17.96
Peru,Sweet potatoes,1992,171877,1738,3134,17.96
Peru,Wheat,1992,13304,1738,3134,17.96
Peru,Cassava,1993,103956,1738,3134,17.56
Peru,Maize,1993,21634,1738,3134,17.56
Peru,Plantains and others,1993,106893,1738,3134,17.56
Peru,Potatoes,1993,83920,1738,3134,17.56
Peru,"Rice, paddy",1993,54506,1738,3134,17.56
Peru,Sorghum,1993,45815,1738,3134,17.56
Peru,Soybeans,1993,16322,1738,3134,17.56
Peru,Sweet potatoes,1993,154064,1738,3134,17.56
Peru,Wheat,1993,14812,1738,3134,17.56
Peru,Cassava,1994,105988,1738,3134,17.31
Peru,Maize,1994,20891,1738,3134,17.31
Peru,Plantains and others,1994,121814,1738,3134,17.31
Peru,Potatoes,1994,93738,1738,3134,17.31
Peru,"Rice, paddy",1994,58525,1738,3134,17.31
Peru,Sorghum,1994,42052,1738,3134,17.31
Peru,Soybeans,1994,12655,1738,3134,17.31
Peru,Sweet potatoes,1994,149086,1738,3134,17.31
Peru,Wheat,1994,12420,1738,3134,17.31
Peru,Cassava,1995,105702,1738,3134,17.26
Peru,Maize,1995,19593,1738,3134,17.26
Peru,Plantains and others,1995,127585,1738,3134,17.26
Peru,Potatoes,1995,97817,1738,3134,17.26
Peru,"Rice, paddy",1995,56180,1738,3134,17.26
Peru,Sorghum,1995,42594,1738,3134,17.26
Peru,Soybeans,1995,14416,1738,3134,17.26
Peru,Sweet potatoes,1995,171233,1738,3134,17.26
Peru,Wheat,1995,12643,1738,3134,17.26
Peru,Cassava,1996,107672,1738,3755,16.45
Peru,Maize,1996,25267,1738,3755,16.45
Peru,Plantains and others,1996,118111,1738,3755,16.45
Peru,Potatoes,1996,100629,1738,3755,16.45
Peru,"Rice, paddy",1996,57198,1738,3755,16.45
Peru,Sorghum,1996,51836,1738,3755,16.45
Peru,Soybeans,1996,15648,1738,3755,16.45
Peru,Sweet potatoes,1996,173161,1738,3755,16.45
Peru,Wheat,1996,12499,1738,3755,16.45
Peru,Cassava,1997,108554,1738,4307,18.62
Peru,Maize,1997,20008,1738,4307,18.62
Peru,Plantains and others,1997,126878,1738,4307,18.62
Peru,Potatoes,1997,96703,1738,4307,18.62
Peru,"Rice, paddy",1997,61154,1738,4307,18.62
Peru,Sorghum,1997,53080,1738,4307,18.62
Peru,Soybeans,1997,14479,1738,4307,18.62
Peru,Sweet potatoes,1997,181629,1738,4307,18.62
Peru,Wheat,1997,11150,1738,4307,18.62
Peru,Cassava,1998,109191,1738,4374,18.13
Peru,Maize,1998,21121,1738,4374,18.13
Peru,Plantains and others,1998,111944,1738,4374,18.13
Peru,Potatoes,1998,97887,1738,4374,18.13
Peru,"Rice, paddy",1998,57558,1738,4374,18.13
Peru,Sorghum,1998,35932,1738,4374,18.13
Peru,Soybeans,1998,14309,1738,4374,18.13
Peru,Sweet potatoes,1998,128000,1738,4374,18.13
Peru,Wheat,1998,11648,1738,4374,18.13
Peru,Cassava,1999,109259,1738,4029,16.65
Peru,Maize,1999,23053,1738,4029,16.65
Peru,Plantains and others,1999,109451,1738,4029,16.65
Peru,Potatoes,1999,112513,1738,4029,16.65
Peru,"Rice, paddy",1999,62514,1738,4029,16.65
Peru,Sorghum,1999,34219,1738,4029,16.65
Peru,Soybeans,1999,14486,1738,4029,16.65
Peru,Sweet potatoes,1999,168136,1738,4029,16.65
Peru,Wheat,1999,12877,1738,4029,16.65
Peru,Cassava,2000,109285,1738,5175,17.02
Peru,Maize,2000,24119,1738,5175,17.02
Peru,Plantains and others,2000,109501,1738,5175,17.02
Peru,Potatoes,2000,115040,1738,5175,17.02
Peru,"Rice, paddy",2000,65901,1738,5175,17.02
Peru,Sorghum,2000,25760,1738,5175,17.02
Peru,Soybeans,2000,14542,1738,5175,17.02
Peru,Sweet potatoes,2000,157591,1738,5175,17.02
Peru,Wheat,2000,12797,1738,5175,17.02
Peru,Cassava,2001,107528,1738,8414.17,16.95
Peru,Maize,2001,25887,1738,8414.17,16.95
Peru,Plantains and others,2001,120549,1738,8414.17,16.95
Peru,Potatoes,2001,114862,1738,8414.17,16.95
Peru,"Rice, paddy",2001,66941,1738,8414.17,16.95
Peru,Sorghum,2001,25333,1738,8414.17,16.95
Peru,Soybeans,2001,14919,1738,8414.17,16.95
Peru,Sweet potatoes,2001,164528,1738,8414.17,16.95
Peru,Wheat,2001,12465,1738,8414.17,16.95
Peru,Cassava,2002,107337,1738,8322.88,17.44
Peru,Maize,2002,26708,1738,8322.88,17.44
Peru,Plantains and others,2002,122667,1738,8322.88,17.44
Peru,Potatoes,2002,121751,1738,8322.88,17.44
Peru,"Rice, paddy",2002,66876,1738,8322.88,17.44
Peru,Sorghum,2002,20000,1738,8322.88,17.44
Peru,Soybeans,2002,16193,1738,8322.88,17.44
Peru,Sweet potatoes,2002,161331,1738,8322.88,17.44
Peru,Wheat,2002,13456,1738,8322.88,17.44
Peru,Cassava,2004,110717,1738,8941.22,17.29
Peru,Maize,2004,26734,1738,8941.22,17.29
Peru,Plantains and others,2004,119010,1738,8941.22,17.29
Peru,Potatoes,2004,121901,1738,8941.22,17.29
Peru,"Rice, paddy",2004,64401,1738,8941.22,17.29
Peru,Sorghum,2004,28286,1738,8941.22,17.29
Peru,Soybeans,2004,16316,1738,8941.22,17.29
Peru,Sweet potatoes,2004,157317,1738,8941.22,17.29
Peru,Wheat,2004,13872,1738,8941.22,17.29
Peru,Cassava,2005,108392,1738,10227.74,17.02
Peru,Maize,2005,26289,1738,10227.74,17.02
Peru,Plantains and others,2005,119628,1738,10227.74,17.02
Peru,Potatoes,2005,124584,1738,10227.74,17.02
Peru,"Rice, paddy",2005,68971,1738,10227.74,17.02
Peru,Sorghum,2005,24839,1738,10227.74,17.02
Peru,Soybeans,2005,15354,1738,10227.74,17.02
Peru,Sweet potatoes,2005,163495,1738,10227.74,17.02
Peru,Wheat,2005,13440,1738,10227.74,17.02
Peru,Cassava,2006,111287,1738,12074.5,17.61
Peru,Maize,2006,27129,1738,12074.5,17.61
Peru,Plantains and others,2006,123128,1738,12074.5,17.61
Peru,Potatoes,2006,124533,1738,12074.5,17.61
Peru,"Rice, paddy",2006,68732,1738,12074.5,17.61
Peru,Sorghum,2006,53289,1738,12074.5,17.61
Peru,Soybeans,2006,15705,1738,12074.5,17.61
Peru,Sweet potatoes,2006,176596,1738,12074.5,17.61
Peru,Wheat,2006,13360,1738,12074.5,17.61
Peru,Cassava,2007,111848,1738,9011.14,16.68
Peru,Maize,2007,28371,1738,9011.14,16.68
Peru,Plantains and others,2007,124107,1738,9011.14,16.68
Peru,Potatoes,2007,126342,1738,9011.14,16.68
Peru,"Rice, paddy",2007,66817,1738,9011.14,16.68
Peru,Sorghum,2007,24091,1738,9011.14,16.68
Peru,Soybeans,2007,15572,1738,9011.14,16.68
Peru,Sweet potatoes,2007,164704,1738,9011.14,16.68
Peru,Wheat,2007,12562,1738,9011.14,16.68
Peru,Cassava,2008,113363,1738,12598.66,17.34
Peru,Maize,2008,29673,1738,12598.66,17.34
Peru,Plantains and others,2008,119548,1738,12598.66,17.34
Peru,Potatoes,2008,129138,1738,12598.66,17.34
Peru,"Rice, paddy",2008,73089,1738,12598.66,17.34
Peru,Sorghum,2008,32895,1738,12598.66,17.34
Peru,Soybeans,2008,16907,1738,12598.66,17.34
Peru,Sweet potatoes,2008,156567,1738,12598.66,17.34
Peru,Wheat,2008,13839,1738,12598.66,17.34
Peru,Cassava,2009,116481,1738,11531.33,17.4
Peru,Maize,2009,30290,1738,11531.33,17.4
Peru,Plantains and others,2009,119284,1738,11531.33,17.4
Peru,Potatoes,2009,133353,1738,11531.33,17.4
Peru,"Rice, paddy",2009,73926,1738,11531.33,17.4
Peru,Sorghum,2009,38250,1738,11531.33,17.4
Peru,Soybeans,2009,17214,1738,11531.33,17.4
Peru,Sweet potatoes,2009,164141,1738,11531.33,17.4
Peru,Wheat,2009,14315,1738,11531.33,17.4
Peru,Cassava,2010,117650,1738,15590.54,16.97
Peru,Maize,2010,30999,1738,15590.54,16.97
Peru,Plantains and others,2010,128578,1738,15590.54,16.97
Peru,Potatoes,2010,131588,1738,15590.54,16.97
Peru,"Rice, paddy",2010,72850,1738,15590.54,16.97
Peru,Sorghum,2010,29412,1738,15590.54,16.97
Peru,Soybeans,2010,17758,1738,15590.54,16.97
Peru,Sweet potatoes,2010,167924,1738,15590.54,16.97
Peru,Wheat,2010,14224,1738,15590.54,16.97
Peru,Cassava,2011,118328,1738,15436.91,17.03
Peru,Maize,2011,31866,1738,15436.91,17.03
Peru,Plantains and others,2011,132389,1738,15436.91,17.03
Peru,Potatoes,2011,137379,1738,15436.91,17.03
Peru,"Rice, paddy",2011,72980,1738,15436.91,17.03
Peru,Sorghum,2011,33571,1738,15436.91,17.03
Peru,Soybeans,2011,18091,1738,15436.91,17.03
Peru,Sweet potatoes,2011,180910,1738,15436.91,17.03
Peru,Wheat,2011,14719,1738,15436.91,17.03
Peru,Cassava,2012,121015,1738,18885.82,17.68
Peru,Maize,2012,33084,1738,18885.82,17.68
Peru,Plantains and others,2012,137377,1738,18885.82,17.68
Peru,Potatoes,2012,143316,1738,18885.82,17.68
Peru,"Rice, paddy",2012,77851,1738,18885.82,17.68
Peru,Sorghum,2012,35629,1738,18885.82,17.68
Peru,Soybeans,2012,18212,1738,18885.82,17.68
Peru,Sweet potatoes,2012,174591,1738,18885.82,17.68
Peru,Wheat,2012,14891,1738,18885.82,17.68
Peru,Cassava,2013,121025,1738,17942.97,17
Peru,Maize,2013,32686,1738,17942.97,17
Peru,Plantains and others,2013,128177,1738,17942.97,17
Peru,Potatoes,2013,144125,1738,17942.97,17
Peru,"Rice, paddy",2013,77112,1738,17942.97,17
Peru,Sorghum,2013,38171,1738,17942.97,17
Peru,Soybeans,2013,17893,1738,17942.97,17
Peru,Sweet potatoes,2013,183363,1738,17942.97,17
Peru,Wheat,2013,14976,1738,17942.97,17
Poland,Maize,1990,49126,600,5422,9.2
Poland,Potatoes,1990,197853,600,5422,9.2
Poland,Wheat,1990,39575,600,5422,9.2
Poland,Maize,1991,48468,600,5422,7.9
Poland,Potatoes,1991,167589,600,5422,7.9
Poland,Wheat,1991,38032,600,5422,7.9
Poland,Maize,1992,36699,600,7363,8.65
Poland,Potatoes,1992,133086,600,7363,8.65
Poland,Wheat,1992,30635,600,7363,8.65
Poland,Maize,1993,53160,600,8825,7.67
Poland,Potatoes,1993,206004,600,8825,7.67
Poland,Wheat,1993,33279,600,8825,7.67
Poland,Maize,1994,37503,600,9330,8.78
Poland,Potatoes,1994,135853,600,9330,8.78
Poland,Wheat,1994,31817,600,9330,8.78
Poland,Maize,1995,49586,600,7136,8.16
Poland,Potatoes,1995,163505,600,7136,8.16
Poland,Wheat,1995,36015,600,7136,8.16
Poland,Maize,1996,50514,600,9824,6.71
Poland,Potatoes,1996,202826,600,9824,6.71
Poland,Wheat,1996,34574,600,9824,6.71
Poland,Maize,1997,54011,600,9501,7.81
Poland,Potatoes,1997,159025,600,9501,7.81
Poland,Wheat,1997,32064,600,9501,7.81
Poland,Maize,1998,58272,600,8699,8.17
Poland,Potatoes,1998,200375,600,8699,8.17
Poland,Wheat,1998,36243,600,8699,8.17
Poland,Maize,1999,57506,600,8466,8.96
Poland,Potatoes,1999,157170,600,8466,8.96
Poland,Wheat,1999,35042,600,8466,8.96
Poland,Maize,2000,60637,600,8848,9.56
Poland,Potatoes,2000,193762,600,8848,9.56
Poland,Wheat,2000,32268,600,8848,9.56
Poland,Maize,2001,60683,600,8855,8.26
Poland,Potatoes,2001,162270,600,8855,8.26
Poland,Wheat,2001,35336,600,8855,8.26
Poland,Maize,2002,61563,600,10358,9.14
Poland,Potatoes,2002,193220,600,10358,9.14
Poland,Wheat,2002,38539,600,10358,9.14
Poland,Maize,2004,56935,600,8726,8.33
Poland,Potatoes,2004,196266,600,8726,8.33
Poland,Soybeans,2004,16007,600,8726,8.33
Poland,Wheat,2004,42811,600,8726,8.33
Poland,Maize,2005,57329,600,16039,8.43
Poland,Potatoes,2005,176293,600,16039,8.43
Poland,Soybeans,2005,11284,600,16039,8.43
Poland,Wheat,2005,39545,600,16039,8.43
Poland,Maize,2006,41609,600,17101,8.64
Poland,Potatoes,2006,150394,600,17101,8.64
Poland,Soybeans,2006,11429,600,17101,8.64
Poland,Wheat,2006,32447,600,17101,8.64
Poland,Maize,2007,65743,600,18721,9.32
Poland,Potatoes,2007,207006,600,18721,9.32
Poland,Soybeans,2007,15813,600,18721,9.32
Poland,Wheat,2007,39381,600,18721,9.32
Poland,Maize,2008,58149,600,20611.02,9.51
Poland,Potatoes,2008,190607,600,20611.02,9.51
Poland,Soybeans,2008,15224,600,20611.02,9.51
Poland,Wheat,2008,40716,600,20611.02,9.51
Poland,Maize,2009,62262,600,18493.03,8.5
Poland,Potatoes,2009,191018,600,18493.03,8.5
Poland,Soybeans,2009,16457,600,18493.03,8.5
Poland,Wheat,2009,41725,600,18493.03,8.5
Poland,Maize,2010,59824,600,19449.02,7.67
Poland,Potatoes,2010,210838,600,19449.02,7.67
Poland,Soybeans,2010,13757,600,19449.02,7.67
Poland,Wheat,2010,44290,600,19449.02,7.67
Poland,Maize,2011,71770,600,21779.27,8.84
Poland,Potatoes,2011,230338,600,21779.27,8.84
Poland,Soybeans,2011,15913,600,21779.27,8.84
Poland,Wheat,2011,41348,600,21779.27,8.84
Poland,Maize,2012,73481,600,21885.99,8.48
Poland,Potatoes,2012,243751,600,21885.99,8.48
Poland,Soybeans,2012,17076,600,21885.99,8.48
Poland,Wheat,2012,41438,600,21885.99,8.48
Poland,Maize,2013,65761,600,22204.46,9.32
Poland,Potatoes,2013,210624,600,22204.46,9.32
Poland,Wheat,2013,44367,600,22204.46,9.32
Portugal,Maize,1990,30334,854,9357,16.55
Portugal,Potatoes,1990,111599,854,9357,16.55
Portugal,"Rice, paddy",1990,46142,854,9357,16.55
Portugal,Sweet potatoes,1990,81250,854,9357,16.55
Portugal,Wheat,1990,14269,854,9357,16.55
Portugal,Yams,1990,104819,854,9357,16.55
Portugal,Maize,1991,30411,854,9357,16.09
Portugal,Potatoes,1991,126513,854,9357,16.09
Portugal,"Rice, paddy",1991,50940,854,9357,16.09
Portugal,Sweet potatoes,1991,77143,854,9357,16.09
Portugal,Wheat,1991,20982,854,9357,16.09
Portugal,Yams,1991,77020,854,9357,16.09
Portugal,Maize,1992,34547,854,6117,15.95
Portugal,Potatoes,1992,143260,854,6117,15.95
Portugal,"Rice, paddy",1992,51948,854,6117,15.95
Portugal,Sweet potatoes,1992,90000,854,6117,15.95
Portugal,Wheat,1992,12914,854,6117,15.95
Portugal,Yams,1992,81455,854,6117,15.95
Portugal,Maize,1993,37231,854,8985,15.33
Portugal,Potatoes,1993,139420,854,8985,15.33
Portugal,"Rice, paddy",1993,52273,854,8985,15.33
Portugal,Sweet potatoes,1993,91427,854,8985,15.33
Portugal,Wheat,1993,16861,854,8985,15.33
Portugal,Yams,1993,102035,854,8985,15.33
Portugal,Maize,1994,40939,854,9580,16.12
Portugal,Potatoes,1994,144950,854,9580,16.12
Portugal,"Rice, paddy",1994,54776,854,9580,16.12
Portugal,Sweet potatoes,1994,93857,854,9580,16.12
Portugal,Wheat,1994,19667,854,9580,16.12
Portugal,Yams,1994,74403,854,9580,16.12
Portugal,Maize,1995,43624,854,11815,17.23
Portugal,Potatoes,1995,148462,854,11815,17.23
Portugal,"Rice, paddy",1995,57329,854,11815,17.23
Portugal,Sweet potatoes,1995,95537,854,11815,17.23
Portugal,Wheat,1995,13872,854,11815,17.23
Portugal,Yams,1995,108140,854,11815,17.23
Portugal,Maize,1996,46766,854,12457,16.12
Portugal,Potatoes,1996,145807,854,12457,16.12
Portugal,"Rice, paddy",1996,60906,854,12457,16.12
Portugal,Sweet potatoes,1996,96796,854,12457,16.12
Portugal,Wheat,1996,17139,854,12457,16.12
Portugal,Yams,1996,90960,854,12457,16.12
Portugal,Maize,1997,49592,854,12750,17.1
Portugal,Potatoes,1997,123949,854,12750,17.1
Portugal,"Rice, paddy",1997,57529,854,12750,17.1
Portugal,Sweet potatoes,1997,98591,854,12750,17.1
Portugal,Wheat,1997,11905,854,12750,17.1
Portugal,Yams,1997,167258,854,12750,17.1
Portugal,Maize,1998,53704,854,14389,16.4
Portugal,Potatoes,1998,137551,854,14389,16.4
Portugal,"Rice, paddy",1998,59872,854,14389,16.4
Portugal,Sweet potatoes,1998,106556,854,14389,16.4
Portugal,Wheat,1998,10151,854,14389,16.4
Portugal,Yams,1998,161538,854,14389,16.4
Portugal,Maize,1999,57089,854,15411,16.09
Portugal,Potatoes,1999,156482,854,15411,16.09
Portugal,"Rice, paddy",1999,59924,854,15411,16.09
Portugal,Sweet potatoes,1999,88745,854,15411,16.09
Portugal,Wheat,1999,15986,854,15411,16.09
Portugal,Yams,1999,145941,854,15411,16.09
Portugal,Maize,2000,57808,854,15470,16.23
Portugal,Potatoes,2000,138196,854,15470,16.23
Portugal,"Rice, paddy",2000,59772,854,15470,16.23
Portugal,Sweet potatoes,2000,85159,854,15470,16.23
Portugal,Wheat,2000,15678,854,15470,16.23
Portugal,Yams,2000,149690,854,15470,16.23
Portugal,Maize,2001,58929,854,15503,16.2
Portugal,Potatoes,2001,149725,854,15503,16.2
Portugal,"Rice, paddy",2001,58523,854,15503,16.2
Portugal,Sweet potatoes,2001,83626,854,15503,16.2
Portugal,Wheat,2001,8371,854,15503,16.2
Portugal,Yams,2001,145819,854,15503,16.2
Portugal,Maize,2002,57285,854,17452,16.19
Portugal,Potatoes,2002,161642,854,17452,16.19
Portugal,"Rice, paddy",2002,57862,854,17452,16.19
Portugal,Sweet potatoes,2002,82168,854,17452,16.19
Portugal,Wheat,2002,17904,854,17452,16.19
Portugal,Yams,2002,150154,854,17452,16.19
Portugal,Maize,2004,57869,854,16942,16.31
Portugal,Potatoes,2004,169935,854,16942,16.31
Portugal,"Rice, paddy",2004,58527,854,16942,16.31
Portugal,Sweet potatoes,2004,81356,854,16942,16.31
Portugal,Wheat,2004,15625,854,16942,16.31
Portugal,Yams,2004,155006,854,16942,16.31
Portugal,Maize,2005,46805,854,16353,16.43
Portugal,Potatoes,2005,147282,854,16353,16.43
Portugal,"Rice, paddy",2005,55044,854,16353,16.43
